# m h(m) T/T_c 
2.770000 8.703471 1.300000
2.780000 8.741877 1.300000
2.790000 8.780284 1.300000
2.800000 8.818750 1.300000
2.810000 8.857156 1.300000
2.820000 8.895563 1.300000
2.830000 8.933969 1.300000
2.840000 8.972376 1.300000
2.850000 9.010723 1.300000
2.860000 9.049129 1.300000
2.870000 9.087536 1.300000
2.880000 9.125942 1.300000
2.890000 9.164289 1.300000
2.900000 9.202696 1.300000
2.910000 9.241043 1.300000
2.920000 9.279390 1.300000
2.930000 9.317796 1.300000
2.940000 9.356143 1.300000
2.950000 9.394490 1.300000
2.960000 9.432837 1.300000
2.970000 9.471184 1.300000
2.980000 9.509531 1.300000
2.990000 9.547878 1.300000
3.000000 9.586225 1.300000
3.010000 9.624572 1.300000
3.020000 9.662919 1.300000
3.030000 9.701206 1.300000
3.040000 9.739553 1.300000
3.050000 9.777841 1.300000
3.060000 9.816188 1.300000
3.070000 9.854475 1.300000
3.080000 9.892822 1.300000
3.090000 9.931110 1.300000
3.100000 9.969397 1.300000
3.110000 10.007744 1.300000
3.120000 10.046031 1.300000
3.130000 10.084319 1.300000
3.140000 10.122606 1.300000
3.150000 10.160894 1.300000
3.160000 10.199181 1.300000
3.170000 10.237469 1.300000
3.180000 10.275756 1.300000
3.190000 10.313984 1.300000
3.200000 10.352271 1.300000
3.210000 10.390559 1.300000
3.220000 10.428787 1.300000
3.230000 10.467074 1.300000
3.240000 10.505361 1.300000
3.250000 10.543589 1.300000
3.260000 10.581817 1.300000
3.270000 10.620105 1.300000
3.280000 10.658332 1.300000
3.290000 10.696560 1.300000
3.300000 10.734848 1.300000
3.310000 10.773076 1.300000
3.320000 10.811303 1.300000
3.330000 10.849531 1.300000
3.340000 10.887759 1.300000
3.350000 10.925987 1.300000
3.360000 10.964215 1.300000
3.370000 11.002443 1.300000
3.380000 11.040671 1.300000
3.390000 11.078899 1.300000
3.400000 11.117127 1.300000
3.410000 11.155295 1.300000
3.420000 11.193523 1.300000
3.430000 11.231751 1.300000
3.440000 11.269919 1.300000
3.450000 11.308147 1.300000
3.460000 11.346315 1.300000
3.470000 11.384543 1.300000
3.480000 11.422711 1.300000
3.490000 11.460939 1.300000
3.500000 11.499108 1.300000
3.510000 11.537276 1.300000
3.520000 11.575504 1.300000
3.530000 11.613672 1.300000
3.540000 11.651840 1.300000
3.550000 11.690009 1.300000
3.560000 11.728177 1.300000
3.570000 11.766405 1.300000
3.580000 11.804573 1.300000
3.590000 11.842742 1.300000
3.600000 11.880910 1.300000
3.610000 11.919078 1.300000
3.620000 11.957187 1.300000
3.630000 11.995355 1.300000
3.640000 12.033524 1.300000
3.650000 12.071692 1.300000
3.660000 12.109860 1.300000
3.670000 12.147969 1.300000
3.680000 12.186138 1.300000
3.690000 12.224306 1.300000
3.700000 12.262415 1.300000
3.710000 12.300583 1.300000
3.720000 12.338751 1.300000
3.730000 12.376860 1.300000
3.740000 12.415028 1.300000
3.750000 12.453137 1.300000
3.760000 12.491246 1.300000
3.770000 12.529414 1.300000
3.780000 12.567523 1.300000
3.790000 12.605691 1.300000
3.800000 12.643800 1.300000
3.810000 12.681909 1.300000
3.820000 12.720018 1.300000
3.830000 12.758186 1.300000
3.840000 12.796295 1.300000
3.850000 12.834404 1.300000
3.860000 12.872513 1.300000
3.870000 12.910621 1.300000
3.880000 12.948730 1.300000
3.890000 12.986839 1.300000
3.900000 13.024948 1.300000
3.910000 13.063056 1.300000
3.920000 13.101165 1.300000
3.930000 13.139274 1.300000
3.940000 13.177383 1.300000
3.950000 13.215492 1.300000
3.960000 13.253600 1.300000
3.970000 13.291650 1.300000
3.980000 13.329758 1.300000
3.990000 13.367867 1.300000
4.000000 13.405976 1.300000
# m h(m) T/T_c 
0.010000 1.023895 0.900000
0.020000 1.044319 0.900000
0.030000 1.062242 0.900000
0.040000 1.078260 0.900000
0.050000 1.092729 0.900000
0.060000 1.105948 0.900000
0.070000 1.118214 0.900000
0.080000 1.129587 0.900000
0.090000 1.140246 0.900000
0.100000 1.150190 0.900000
0.110000 1.159658 0.900000
0.120000 1.168589 0.900000
0.130000 1.177104 0.900000
0.140000 1.185202 0.900000
0.150000 1.192943 0.900000
0.160000 1.200327 0.900000
0.170000 1.207413 0.900000
0.180000 1.214260 0.900000
0.190000 1.220870 0.900000
0.200000 1.227182 0.900000
0.210000 1.233315 0.900000
0.220000 1.239269 0.900000
0.230000 1.245045 0.900000
0.240000 1.250583 0.900000
0.250000 1.256001 0.900000
0.260000 1.261241 0.900000
0.270000 1.266362 0.900000
0.280000 1.271364 0.900000
0.290000 1.276187 0.900000
0.300000 1.280891 0.900000
0.310000 1.285536 0.900000
0.320000 1.290002 0.900000
0.330000 1.294408 0.900000
0.340000 1.298695 0.900000
0.350000 1.302923 0.900000
0.360000 1.307031 0.900000
0.370000 1.311080 0.900000
0.380000 1.315010 0.900000
0.390000 1.318881 0.900000
0.400000 1.322692 0.900000
0.410000 1.326384 0.900000
0.420000 1.330016 0.900000
0.430000 1.333588 0.900000
0.440000 1.337161 0.900000
0.450000 1.340615 0.900000
0.460000 1.344009 0.900000
0.470000 1.347343 0.900000
0.480000 1.350618 0.900000
0.490000 1.353834 0.900000
0.500000 1.357049 0.900000
0.510000 1.360146 0.900000
0.520000 1.363242 0.900000
0.530000 1.366279 0.900000
0.540000 1.369256 0.900000
0.550000 1.372233 0.900000
0.560000 1.375151 0.900000
0.570000 1.378009 0.900000
0.580000 1.380808 0.900000
0.590000 1.383606 0.900000
0.600000 1.386345 0.900000
0.610000 1.389084 0.900000
0.620000 1.391764 0.900000
0.630000 1.394443 0.900000
0.640000 1.397004 0.900000
0.650000 1.399624 0.900000
0.660000 1.402184 0.900000
0.670000 1.404685 0.900000
0.680000 1.407186 0.900000
0.690000 1.409627 0.900000
0.700000 1.412069 0.900000
0.710000 1.414451 0.900000
0.720000 1.416832 0.900000
0.730000 1.419214 0.900000
0.740000 1.421536 0.900000
0.750000 1.423799 0.900000
0.760000 1.426121 0.900000
0.770000 1.428384 0.900000
0.780000 1.430587 0.900000
0.790000 1.432790 0.900000
0.800000 1.434994 0.900000
0.810000 1.437137 0.900000
0.820000 1.439281 0.900000
0.830000 1.441424 0.900000
0.840000 1.443509 0.900000
0.850000 1.445593 0.900000
0.860000 1.447677 0.900000
0.870000 1.449701 0.900000
0.880000 1.451726 0.900000
0.890000 1.453750 0.900000
0.900000 1.455715 0.900000
0.910000 1.457680 0.900000
0.920000 1.459645 0.900000
0.930000 1.461551 0.900000
0.940000 1.463516 0.900000
0.950000 1.465421 0.900000
0.960000 1.467267 0.900000
0.970000 1.469172 0.900000
0.980000 1.471018 0.900000
0.990000 1.472864 0.900000
1.000000 1.474710 0.900000
1.010000 1.476496 0.900000
1.020000 1.478283 0.900000
1.030000 1.480069 0.900000
1.040000 1.481855 0.900000
1.050000 1.483642 0.900000
1.060000 1.485369 0.900000
1.070000 1.487095 0.900000
1.080000 1.488822 0.900000
1.090000 1.490549 0.900000
1.100000 1.492216 0.900000
1.110000 1.493884 0.900000
1.120000 1.495551 0.900000
1.130000 1.497218 0.900000
1.140000 1.498885 0.900000
1.150000 1.500553 0.900000
1.160000 1.502160 0.900000
1.170000 1.503768 0.900000
1.180000 1.505376 0.900000
1.190000 1.506983 0.900000
1.200000 1.508532 0.900000
1.210000 1.510139 0.900000
1.220000 1.511688 0.900000
1.230000 1.513236 0.900000
1.240000 1.514784 0.900000
1.250000 1.516332 0.900000
1.260000 1.517821 0.900000
1.270000 1.519369 0.900000
1.280000 1.520857 0.900000
1.290000 1.522346 0.900000
1.300000 1.523835 0.900000
1.310000 1.525323 0.900000
1.320000 1.526812 0.900000
1.330000 1.528241 0.900000
1.340000 1.529730 0.900000
1.350000 1.531159 0.900000
1.360000 1.532588 0.900000
1.370000 1.534017 0.900000
1.380000 1.535446 0.900000
1.390000 1.536875 0.900000
1.400000 1.538245 0.900000
1.410000 1.539674 0.900000
1.420000 1.541043 0.900000
1.430000 1.542413 0.900000
1.440000 1.543782 0.900000
1.450000 1.545152 0.900000
1.460000 1.546521 0.900000
1.470000 1.547891 0.900000
1.480000 1.549260 0.900000
1.490000 1.550570 0.900000
1.500000 1.551940 0.900000
1.510000 1.553250 0.900000
1.520000 1.554560 0.900000
1.530000 1.555870 0.900000
1.540000 1.557180 0.900000
1.550000 1.558490 0.900000
1.560000 1.559800 0.900000
1.570000 1.561110 0.900000
1.580000 1.562360 0.900000
1.590000 1.563670 0.900000
1.600000 1.564921 0.900000
1.610000 1.566171 0.900000
1.620000 1.567422 0.900000
1.630000 1.568672 0.900000
1.640000 1.569923 0.900000
1.650000 1.571173 0.900000
1.660000 1.572423 0.900000
1.670000 1.573674 0.900000
1.680000 1.574865 0.900000
1.690000 1.576115 0.900000
1.700000 1.577306 0.900000
1.710000 1.578557 0.900000
1.720000 1.579747 0.900000
1.730000 1.580938 0.900000
1.740000 1.582129 0.900000
1.750000 1.583320 0.900000
1.760000 1.584511 0.900000
1.770000 1.585702 0.900000
1.780000 1.586893 0.900000
1.790000 1.588084 0.900000
1.800000 1.589215 0.900000
1.810000 1.590406 0.900000
1.820000 1.591537 0.900000
1.830000 1.592728 0.900000
1.840000 1.593860 0.900000
1.850000 1.594991 0.900000
1.860000 1.596122 0.900000
1.870000 1.597254 0.900000
1.880000 1.598385 0.900000
1.890000 1.599516 0.900000
1.900000 1.600648 0.900000
1.910000 1.601779 0.900000
1.920000 1.602910 0.900000
1.930000 1.604042 0.900000
1.940000 1.605114 0.900000
1.950000 1.606245 0.900000
1.960000 1.607317 0.900000
1.970000 1.608448 0.900000
1.980000 1.609520 0.900000
1.990000 1.610592 0.900000
2.000000 1.611723 0.900000
2.010000 1.612795 0.900000
2.020000 1.613867 0.900000
2.030000 1.614939 0.900000
2.040000 1.616010 0.900000
2.050000 1.617082 0.900000
2.060000 1.618154 0.900000
2.070000 1.619226 0.900000
2.080000 1.620298 0.900000
2.090000 1.621310 0.900000
2.100000 1.622382 0.900000
2.110000 1.623453 0.900000
2.120000 1.624466 0.900000
2.130000 1.625538 0.900000
2.140000 1.626550 0.900000
2.150000 1.627562 0.900000
2.160000 1.628634 0.900000
2.170000 1.629646 0.900000
2.180000 1.630658 0.900000
2.190000 1.631730 0.900000
2.200000 1.632742 0.900000
2.210000 1.633755 0.900000
2.220000 1.634767 0.900000
2.230000 1.635779 0.900000
2.240000 1.636792 0.900000
2.250000 1.637804 0.900000
2.260000 1.638816 0.900000
2.270000 1.639769 0.900000
2.280000 1.640781 0.900000
2.290000 1.641793 0.900000
2.300000 1.642746 0.900000
2.310000 1.643758 0.900000
2.320000 1.644771 0.900000
2.330000 1.645723 0.900000
2.340000 1.646736 0.900000
2.350000 1.647688 0.900000
2.360000 1.648701 0.900000
2.370000 1.649653 0.900000
2.380000 1.650606 0.900000
2.390000 1.651618 0.900000
2.400000 1.652571 0.900000
2.410000 1.653524 0.900000
2.420000 1.654476 0.900000
2.430000 1.655429 0.900000
2.440000 1.656441 0.900000
2.450000 1.657394 0.900000
2.460000 1.658347 0.900000
2.470000 1.659300 0.900000
2.480000 1.660252 0.900000
2.490000 1.661145 0.900000
2.500000 1.662098 0.900000
2.510000 1.663051 0.900000
2.520000 1.664004 0.900000
2.530000 1.664956 0.900000
2.540000 1.665909 0.900000
2.550000 1.666802 0.900000
2.560000 1.667755 0.900000
2.570000 1.668708 0.900000
2.580000 1.669601 0.900000
2.590000 1.670554 0.900000
2.600000 1.671447 0.900000
2.610000 1.672399 0.900000
2.620000 1.673293 0.900000
2.630000 1.674245 0.900000
2.640000 1.675138 0.900000
2.650000 1.676032 0.900000
2.660000 1.676984 0.900000
2.670000 1.677878 0.900000
2.680000 1.678771 0.900000
2.690000 1.679723 0.900000
2.700000 1.680617 0.900000
2.710000 1.681510 0.900000
2.720000 1.682403 0.900000
2.730000 1.683296 0.900000
2.740000 1.684249 0.900000
2.750000 1.685142 0.900000
2.760000 1.686035 0.900000
2.770000 1.686928 0.900000
2.780000 1.687822 0.900000
2.790000 1.688715 0.900000
2.800000 1.689608 0.900000
2.810000 1.690501 0.900000
2.820000 1.691335 0.900000
2.830000 1.692228 0.900000
2.840000 1.693121 0.900000
2.850000 1.694014 0.900000
2.860000 1.694907 0.900000
2.870000 1.695801 0.900000
2.880000 1.696634 0.900000
2.890000 1.697527 0.900000
2.900000 1.698421 0.900000
2.910000 1.699314 0.900000
2.920000 1.700147 0.900000
2.930000 1.701041 0.900000
2.940000 1.701874 0.900000
2.950000 1.702767 0.900000
2.960000 1.703661 0.900000
2.970000 1.704494 0.900000
2.980000 1.705387 0.900000
2.990000 1.706221 0.900000
3.000000 1.707114 0.900000
3.010000 1.707948 0.900000
3.020000 1.708841 0.900000
3.030000 1.709675 0.900000
3.040000 1.710568 0.900000
3.050000 1.711401 0.900000
3.060000 1.712235 0.900000
3.070000 1.713128 0.900000
3.080000 1.713962 0.900000
3.090000 1.714795 0.900000
3.100000 1.715689 0.900000
3.110000 1.716522 0.900000
3.120000 1.717356 0.900000
3.130000 1.718190 0.900000
3.140000 1.719083 0.900000
3.150000 1.719916 0.900000
3.160000 1.720750 0.900000
3.170000 1.721584 0.900000
3.180000 1.722417 0.900000
3.190000 1.723310 0.900000
3.200000 1.724144 0.900000
3.210000 1.724978 0.900000
3.220000 1.725811 0.900000
3.230000 1.726645 0.900000
3.240000 1.727479 0.900000
3.250000 1.728312 0.900000
3.260000 1.729146 0.900000
3.270000 1.729979 0.900000
3.280000 1.730813 0.900000
3.290000 1.731647 0.900000
3.300000 1.732480 0.900000
3.310000 1.733314 0.900000
3.320000 1.734148 0.900000
3.330000 1.734981 0.900000
3.340000 1.735815 0.900000
3.350000 1.736648 0.900000
3.360000 1.737482 0.900000
3.370000 1.738316 0.900000
3.380000 1.739149 0.900000
3.390000 1.739983 0.900000
3.400000 1.740817 0.900000
3.410000 1.741591 0.900000
3.420000 1.742424 0.900000
3.430000 1.743258 0.900000
3.440000 1.744092 0.900000
3.450000 1.744925 0.900000
3.460000 1.745759 0.900000
3.470000 1.746533 0.900000
3.480000 1.747367 0.900000
3.490000 1.748200 0.900000
3.500000 1.749034 0.900000
3.510000 1.749808 0.900000
3.520000 1.750642 0.900000
3.530000 1.751475 0.900000
3.540000 1.752309 0.900000
3.550000 1.753083 0.900000
3.560000 1.753917 0.900000
3.570000 1.754750 0.900000
3.580000 1.755584 0.900000
3.590000 1.756358 0.900000
3.600000 1.757191 0.900000
3.610000 1.758025 0.900000
3.620000 1.758799 0.900000
3.630000 1.759633 0.900000
3.640000 1.760466 0.900000
3.650000 1.761241 0.900000
3.660000 1.762074 0.900000
3.670000 1.762908 0.900000
3.680000 1.763682 0.900000
3.690000 1.764516 0.900000
3.700000 1.765290 0.900000
3.710000 1.766123 0.900000
3.720000 1.766957 0.900000
3.730000 1.767731 0.900000
3.740000 1.768565 0.900000
3.750000 1.769398 0.900000
3.760000 1.770172 0.900000
3.770000 1.771006 0.900000
3.780000 1.771780 0.900000
3.790000 1.772614 0.900000
3.800000 1.773447 0.900000
3.810000 1.774221 0.900000
3.820000 4.971668 0.900000
3.830000 5.072180 0.900000
3.840000 5.158460 0.900000
3.850000 5.235928 0.900000
3.860000 5.307204 0.900000
3.870000 5.373894 0.900000
3.880000 5.436893 0.900000
3.890000 5.497033 0.900000
3.900000 5.554673 0.900000
3.910000 5.610228 0.900000
3.920000 5.664057 0.900000
3.930000 5.716278 0.900000
3.940000 5.767129 0.900000
3.950000 5.816790 0.900000
3.960000 5.865319 0.900000
3.970000 5.912836 0.900000
3.980000 5.959519 0.900000
3.990000 6.005309 0.900000
4.000000 6.050385 0.900000
# m h(m) T/T_c 
0.010000 1.026336 0.990000
0.020000 1.048844 0.990000
0.030000 1.068613 0.990000
0.040000 1.086358 0.990000
0.050000 1.102494 0.990000
0.060000 1.117321 0.990000
0.070000 1.131076 0.990000
0.080000 1.143878 0.990000
0.090000 1.155966 0.990000
0.100000 1.167279 0.990000
0.110000 1.178057 0.990000
0.120000 1.188299 0.990000
0.130000 1.198064 0.990000
0.140000 1.207472 0.990000
0.150000 1.216404 0.990000
0.160000 1.225038 0.990000
0.170000 1.233374 0.990000
0.180000 1.241353 0.990000
0.190000 1.249154 0.990000
0.200000 1.256656 0.990000
0.210000 1.263921 0.990000
0.220000 1.271007 0.990000
0.230000 1.277914 0.990000
0.240000 1.284583 0.990000
0.250000 1.291133 0.990000
0.260000 1.297445 0.990000
0.270000 1.303697 0.990000
0.280000 1.309770 0.990000
0.290000 1.315665 0.990000
0.300000 1.321501 0.990000
0.310000 1.327158 0.990000
0.320000 1.332755 0.990000
0.330000 1.338233 0.990000
0.340000 1.343592 0.990000
0.350000 1.348832 0.990000
0.360000 1.354012 0.990000
0.370000 1.359074 0.990000
0.380000 1.364076 0.990000
0.390000 1.369018 0.990000
0.400000 1.373841 0.990000
0.410000 1.378604 0.990000
0.420000 1.383309 0.990000
0.430000 1.387894 0.990000
0.440000 1.392478 0.990000
0.450000 1.396944 0.990000
0.460000 1.401410 0.990000
0.470000 1.405757 0.990000
0.480000 1.410104 0.990000
0.490000 1.414331 0.990000
0.500000 1.418559 0.990000
0.510000 1.422727 0.990000
0.520000 1.426836 0.990000
0.530000 1.430885 0.990000
0.540000 1.434934 0.990000
0.550000 1.438924 0.990000
0.560000 1.442854 0.990000
0.570000 1.446724 0.990000
0.580000 1.450594 0.990000
0.590000 1.454405 0.990000
0.600000 1.458216 0.990000
0.610000 1.461967 0.990000
0.620000 1.465659 0.990000
0.630000 1.469351 0.990000
0.640000 1.472983 0.990000
0.650000 1.476616 0.990000
0.660000 1.480188 0.990000
0.670000 1.483761 0.990000
0.680000 1.487274 0.990000
0.690000 1.490787 0.990000
0.700000 1.494241 0.990000
0.710000 1.497694 0.990000
0.720000 1.501089 0.990000
0.730000 1.504483 0.990000
0.740000 1.507877 0.990000
0.750000 1.511211 0.990000
0.760000 1.514546 0.990000
0.770000 1.517880 0.990000
0.780000 1.521155 0.990000
0.790000 1.524430 0.990000
0.800000 1.527646 0.990000
0.810000 1.530861 0.990000
0.820000 1.534076 0.990000
0.830000 1.537292 0.990000
0.840000 1.540448 0.990000
0.850000 1.543604 0.990000
0.860000 1.546700 0.990000
0.870000 1.549856 0.990000
0.880000 1.552952 0.990000
0.890000 1.556049 0.990000
0.900000 1.559085 0.990000
0.910000 1.562182 0.990000
0.920000 1.565218 0.990000
0.930000 1.568255 0.990000
0.940000 1.571233 0.990000
0.950000 1.574269 0.990000
0.960000 1.577247 0.990000
0.970000 1.580224 0.990000
0.980000 1.583201 0.990000
0.990000 1.586119 0.990000
1.000000 1.589096 0.990000
1.010000 1.592014 0.990000
1.020000 1.594931 0.990000
1.030000 1.597849 0.990000
1.040000 1.600767 0.990000
1.050000 1.603625 0.990000
1.060000 1.606543 0.990000
1.070000 1.609401 0.990000
1.080000 1.612259 0.990000
1.090000 1.615117 0.990000
1.100000 1.617975 0.990000
1.110000 1.620833 0.990000
1.120000 1.623692 0.990000
1.130000 1.626490 0.990000
1.140000 1.629348 0.990000
1.150000 1.632147 0.990000
1.160000 1.634946 0.990000
1.170000 1.637744 0.990000
1.180000 1.640543 0.990000
1.190000 1.643341 0.990000
1.200000 1.646140 0.990000
1.210000 1.648879 0.990000
1.220000 1.651678 0.990000
1.230000 1.654476 0.990000
1.240000 1.657215 0.990000
1.250000 1.660014 0.990000
1.260000 1.662753 0.990000
1.270000 1.665492 0.990000
1.280000 1.668231 0.990000
1.290000 1.671030 0.990000
1.300000 1.673769 0.990000
1.310000 1.676508 0.990000
1.320000 1.679247 0.990000
1.330000 1.681986 0.990000
1.340000 1.684725 0.990000
1.350000 1.687464 0.990000
1.360000 1.690203 0.990000
1.370000 1.692942 0.990000
1.380000 1.695682 0.990000
1.390000 1.698421 0.990000
1.400000 1.701100 0.990000
1.410000 1.703839 0.990000
1.420000 1.706578 0.990000
1.430000 1.709317 0.990000
1.440000 1.712056 0.990000
1.450000 1.714795 0.990000
1.460000 1.717535 0.990000
1.470000 1.720214 0.990000
1.480000 1.722953 0.990000
1.490000 1.725692 0.990000
1.500000 1.728431 0.990000
1.510000 1.731170 0.990000
1.520000 1.733909 0.990000
1.530000 1.736648 0.990000
1.540000 1.739447 0.990000
1.550000 1.742186 0.990000
1.560000 1.744925 0.990000
1.570000 1.747664 0.990000
1.580000 1.750403 0.990000
1.590000 1.753202 0.990000
1.600000 1.755941 0.990000
1.610000 1.758740 0.990000
1.620000 1.761479 0.990000
1.630000 1.764277 0.990000
1.640000 1.767076 0.990000
1.650000 1.769875 0.990000
1.660000 1.772614 0.990000
1.670000 1.775412 0.990000
1.680000 1.778270 0.990000
1.690000 1.781069 0.990000
1.700000 1.783868 0.990000
1.710000 1.786666 0.990000
1.720000 1.789524 0.990000
1.730000 1.792383 0.990000
1.740000 1.795181 0.990000
1.750000 1.798039 0.990000
1.760000 1.800897 0.990000
1.770000 1.803815 0.990000
1.780000 1.806673 0.990000
1.790000 1.809532 0.990000
1.800000 1.812449 0.990000
1.810000 1.815367 0.990000
1.820000 1.818285 0.990000
1.830000 1.821202 0.990000
1.840000 1.824120 0.990000
1.850000 1.827097 0.990000
1.860000 1.830015 0.990000
1.870000 1.832992 0.990000
1.880000 1.835969 0.990000
1.890000 1.839006 0.990000
1.900000 1.841984 0.990000
1.910000 1.845020 0.990000
1.920000 1.848057 0.990000
1.930000 1.851094 0.990000
1.940000 1.854131 0.990000
1.950000 1.857227 0.990000
1.960000 1.860323 0.990000
1.970000 1.863420 0.990000
1.980000 1.866516 0.990000
1.990000 1.869672 0.990000
2.000000 1.872828 0.990000
2.010000 1.875984 0.990000
2.020000 1.879199 0.990000
2.030000 1.882415 0.990000
2.040000 1.885630 0.990000
2.050000 1.888845 0.990000
2.060000 1.892120 0.990000
2.070000 1.895395 0.990000
